Copo,Name,Distribution Date,Amount
7015,Town of Hardesty,10-Jul-18,35.56
7015,Town of Hardesty,10-Aug-18,35.03
7015,Town of Hardesty,11-Sep-18,34.40
7015,Town of Hardesty,8-Oct-18,29.93
7015,Town of Hardesty,13-Nov-18,36.97
7015,Town of Hardesty,11-Dec-18,33.81
7015,Town of Hardesty,10-Jan-19,32.81
7015,Town of Hardesty,11-Feb-19,33.32
7015,Town of Hardesty,11-Mar-19,27.25
7015,Town of Hardesty,9-Apr-19,32.87
7015,Town of Hardesty,10-May-19,27.62
7015,Town of Hardesty,11-Jun-19,40.83
7020,City of Hooker,10-Jul-18,313.80
7020,City of Hooker,10-Aug-18,309.16
7020,City of Hooker,11-Sep-18,303.64
7020,City of Hooker,8-Oct-18,264.19
7020,City of Hooker,13-Nov-18,326.31
7020,City of Hooker,11-Dec-18,298.37
7020,City of Hooker,10-Jan-19,289.54
7020,City of Hooker,11-Feb-19,294.05
7020,City of Hooker,11-Mar-19,240.52
7020,City of Hooker,9-Apr-19,290.06
7020,City of Hooker,10-May-19,243.77
7020,City of Hooker,11-Jun-19,360.33
7025,Town of Optima,10-Jul-18,60.84
7025,Town of Optima,10-Aug-18,59.94
7025,Town of Optima,11-Sep-18,58.87
7025,Town of Optima,8-Oct-18,51.22
7025,Town of Optima,13-Nov-18,63.26
7025,Town of Optima,11-Dec-18,57.84
7025,Town of Optima,10-Jan-19,56.13
7025,Town of Optima,11-Feb-19,57.01
7025,Town of Optima,11-Mar-19,46.63
7025,Town of Optima,9-Apr-19,56.23
7025,Town of Optima,10-May-19,47.26
7025,Town of Optima,11-Jun-19,69.86
7030,Town of Texhoma,10-Jul-18,152.99
7030,Town of Texhoma,10-Aug-18,150.73
7030,Town of Texhoma,11-Sep-18,148.03
7030,Town of Texhoma,8-Oct-18,128.80
7030,Town of Texhoma,13-Nov-18,159.08
7030,Town of Texhoma,11-Dec-18,145.46
7030,Town of Texhoma,10-Jan-19,141.16
7030,Town of Texhoma,11-Feb-19,143.36
7030,Town of Texhoma,11-Mar-19,117.26
7030,Town of Texhoma,9-Apr-19,141.41
7030,Town of Texhoma,10-May-19,118.85
7030,Town of Texhoma,11-Jun-19,175.67
7035,Town of Tyrone,10-Jul-18,126.73
7035,Town of Tyrone,10-Aug-18,124.85
7035,Town of Tyrone,11-Sep-18,122.62
7035,Town of Tyrone,8-Oct-18,106.69
7035,Town of Tyrone,13-Nov-18,131.78
7035,Town of Tyrone,11-Dec-18,120.50
7035,Town of Tyrone,10-Jan-19,116.93
7035,Town of Tyrone,11-Feb-19,118.75
7035,Town of Tyrone,11-Mar-19,97.13
7035,Town of Tyrone,9-Apr-19,117.14
7035,Town of Tyrone,10-May-19,98.45
7035,Town of Tyrone,11-Jun-19,145.52
7105,Town of Davidson,10-Jul-18,47.95
7105,Town of Davidson,10-Aug-18,47.24
7105,Town of Davidson,11-Sep-18,46.40
7105,Town of Davidson,8-Oct-18,40.37
7105,Town of Davidson,13-Nov-18,49.86
7105,Town of Davidson,11-Dec-18,45.59
7105,Town of Davidson,10-Jan-19,44.24
7105,Town of Davidson,11-Feb-19,44.93
7105,Town of Davidson,11-Mar-19,36.75
7105,Town of Davidson,9-Apr-19,44.32
7105,Town of Davidson,10-May-19,37.25
7105,Town of Davidson,11-Jun-19,55.06
7110,City of Frederick,10-Jul-18,594.33
7110,City of Frederick,10-Aug-18,585.55
7110,City of Frederick,11-Sep-18,575.09
7110,City of Frederick,8-Oct-18,500.36
7110,City of Frederick,13-Nov-18,618.02
7110,City of Frederick,11-Dec-18,565.11
7110,City of Frederick,10-Jan-19,548.38
7110,City of Frederick,11-Feb-19,556.93
7110,City of Frederick,11-Mar-19,455.53
7110,City of Frederick,9-Apr-19,549.36
7110,City of Frederick,10-May-19,461.70
7110,City of Frederick,11-Jun-19,682.45
7115,City of Grandfield,10-Jul-18,156.57
7115,City of Grandfield,10-Aug-18,154.26
7115,City of Grandfield,11-Sep-18,151.51
7115,City of Grandfield,8-Oct-18,131.82
7115,City of Grandfield,13-Nov-18,162.81
7115,City of Grandfield,11-Dec-18,148.88
7115,City of Grandfield,10-Jan-19,144.47
7115,City of Grandfield,11-Feb-19,146.72
7115,City of Grandfield,11-Mar-19,120.01
7115,City of Grandfield,9-Apr-19,144.73
7115,City of Grandfield,10-May-19,121.63
7115,City of Grandfield,11-Jun-19,179.79
7120,Town of Hollister,10-Jul-18,7.67
7120,Town of Hollister,10-Aug-18,7.55
7120,Town of Hollister,11-Sep-18,7.42
7120,Town of Hollister,8-Oct-18,6.45
7120,Town of Hollister,13-Nov-18,7.97
7120,Town of Hollister,11-Dec-18,7.29
7120,Town of Hollister,10-Jan-19,7.07
7120,Town of Hollister,11-Feb-19,7.18
7120,Town of Hollister,11-Mar-19,5.88
7120,Town of Hollister,9-Apr-19,7.09
7120,Town of Hollister,10-May-19,5.95
7120,Town of Hollister,11-Jun-19,8.80
7125,Town of Loveland,10-Jul-18,1.96
7125,Town of Loveland,10-Aug-18,1.93
7125,Town of Loveland,11-Sep-18,1.89
7125,Town of Loveland,8-Oct-18,1.65
7125,Town of Loveland,13-Nov-18,2.04
7125,Town of Loveland,11-Dec-18,1.86
7125,Town of Loveland,10-Jan-19,1.81
7125,Town of Loveland,11-Feb-19,1.83
7125,Town of Loveland,11-Mar-19,1.50
7125,Town of Loveland,9-Apr-19,1.81
7125,Town of Loveland,10-May-19,1.52
7125,Town of Loveland,11-Jun-19,2.25
7130,Town of Manitou,10-Jul-18,27.56
7130,Town of Manitou,10-Aug-18,27.16
7130,Town of Manitou,11-Sep-18,26.67
7130,Town of Manitou,8-Oct-18,23.21
7130,Town of Manitou,13-Nov-18,28.66
7130,Town of Manitou,11-Dec-18,26.21
7130,Town of Manitou,10-Jan-19,25.43
7130,Town of Manitou,11-Feb-19,25.83
7130,Town of Manitou,11-Mar-19,21.13
7130,Town of Manitou,9-Apr-19,25.48
7130,Town of Manitou,10-May-19,21.41
7130,Town of Manitou,11-Jun-19,31.65
7135,Town of Tipton,10-Jul-18,127.38
7135,Town of Tipton,10-Aug-18,125.50
7135,Town of Tipton,11-Sep-18,123.26
7135,Town of Tipton,8-Oct-18,107.24
7135,Town of Tipton,13-Nov-18,132.46
7135,Town of Tipton,11-Dec-18,121.12
7135,Town of Tipton,10-Jan-19,117.53
7135,Town of Tipton,11-Feb-19,119.36
7135,Town of Tipton,11-Mar-19,97.63
7135,Town of Tipton,9-Apr-19,117.74
7135,Town of Tipton,10-May-19,98.95
7135,Town of Tipton,11-Jun-19,146.27
7205,Town of Bixby,10-Jul-18,"4,358.61"
7205,Town of Bixby,10-Aug-18,"4,294.23"
7205,Town of Bixby,11-Sep-18,"4,217.53"
7205,Town of Bixby,8-Oct-18,"3,669.49"
7205,Town of Bixby,13-Nov-18,"4,532.35"
7205,Town of Bixby,11-Dec-18,"4,144.33"
7205,Town of Bixby,10-Jan-19,"4,021.63"
7205,Town of Bixby,11-Feb-19,"4,084.32"
7205,Town of Bixby,11-Mar-19,"3,340.72"
7205,Town of Bixby,9-Apr-19,"4,028.85"
7205,Town of Bixby,10-May-19,"3,385.99"
7205,Town of Bixby,11-Jun-19,"5,004.90"
7210,City of Broken Arrow,10-Jul-18,"17,663.91"
7210,City of Broken Arrow,10-Aug-18,"17,402.99"
7210,City of Broken Arrow,11-Sep-18,"17,092.17"
7210,City of Broken Arrow,8-Oct-18,"14,871.15"
7210,City of Broken Arrow,13-Nov-18,"18,368.01"
7210,City of Broken Arrow,11-Dec-18,"16,795.53"
7210,City of Broken Arrow,10-Jan-19,"16,298.25"
7210,City of Broken Arrow,11-Feb-19,"16,552.33"
7210,City of Broken Arrow,11-Mar-19,"13,538.78"
7210,City of Broken Arrow,9-Apr-19,"16,327.53"
7210,City of Broken Arrow,10-May-19,"13,722.22"
7210,City of Broken Arrow,11-Jun-19,"20,283.08"
7215,City of Collinsville,10-Jul-18,"1,124.88"
7215,City of Collinsville,10-Aug-18,"1,108.27"
7215,City of Collinsville,11-Sep-18,"1,088.47"
7215,City of Collinsville,8-Oct-18,947.03
7215,City of Collinsville,13-Nov-18,"1,169.72"
7215,City of Collinsville,11-Dec-18,"1,069.58"
7215,City of Collinsville,10-Jan-19,"1,037.91"
7215,City of Collinsville,11-Feb-19,"1,054.09"
7215,City of Collinsville,11-Mar-19,862.18
7215,City of Collinsville,9-Apr-19,"1,039.78"
7215,City of Collinsville,10-May-19,873.86
7215,City of Collinsville,11-Jun-19,"1,291.68"
7220,Town of Glenpool,10-Jul-18,"2,253.02"
7220,Town of Glenpool,10-Aug-18,"2,219.74"
7220,Town of Glenpool,11-Sep-18,"2,180.10"
7220,Town of Glenpool,8-Oct-18,"1,896.81"
7220,Town of Glenpool,13-Nov-18,"2,342.83"
7220,Town of Glenpool,11-Dec-18,"2,142.26"
7220,Town of Glenpool,10-Jan-19,"2,078.83"
7220,Town of Glenpool,11-Feb-19,"2,111.24"
7220,Town of Glenpool,11-Mar-19,"1,726.87"
7220,Town of Glenpool,9-Apr-19,"2,082.57"
7220,Town of Glenpool,10-May-19,"1,750.26"
7220,Town of Glenpool,11-Jun-19,"2,587.10"
7225,Town of Jenks,10-Jul-18,"3,682.41"
7225,Town of Jenks,10-Aug-18,"3,628.01"
7225,Town of Jenks,11-Sep-18,"3,563.22"
7225,Town of Jenks,8-Oct-18,"3,100.20"
7225,Town of Jenks,13-Nov-18,"3,829.19"
7225,Town of Jenks,11-Dec-18,"3,501.38"
7225,Town of Jenks,10-Jan-19,"3,397.71"
7225,Town of Jenks,11-Feb-19,"3,450.68"
7225,Town of Jenks,11-Mar-19,"2,822.44"
7225,Town of Jenks,9-Apr-19,"3,403.81"
7225,Town of Jenks,10-May-19,"2,860.68"
7225,Town of Jenks,11-Jun-19,"4,228.43"
7227,Town of Liberty,10-Jul-18,35.88
7227,Town of Liberty,10-Aug-18,35.35
7227,Town of Liberty,11-Sep-18,34.72
7227,Town of Liberty,8-Oct-18,30.21
7227,Town of Liberty,13-Nov-18,37.31
7227,Town of Liberty,11-Dec-18,34.12
7227,Town of Liberty,10-Jan-19,33.11
7227,Town of Liberty,11-Feb-19,33.62
7227,Town of Liberty,11-Mar-19,27.50
7227,Town of Liberty,9-Apr-19,33.17
7227,Town of Liberty,10-May-19,27.87
7227,Town of Liberty,11-Jun-19,41.20
7228,Town of Lotsee,10-Jul-18,0.33
7228,Town of Lotsee,10-Aug-18,0.32
7228,Town of Lotsee,11-Sep-18,0.32
7228,Town of Lotsee,8-Oct-18,0.27
7228,Town of Lotsee,13-Nov-18,0.34
7228,Town of Lotsee,11-Dec-18,0.31
7228,Town of Lotsee,10-Jan-19,0.30
7228,Town of Lotsee,11-Feb-19,0.31
7228,Town of Lotsee,11-Mar-19,0.25
7228,Town of Lotsee,9-Apr-19,0.30
7228,Town of Lotsee,10-May-19,0.25
7228,Town of Lotsee,11-Jun-19,0.37
7230,Town of Owasso,10-Jul-18,"5,906.56"
7230,Town of Owasso,10-Aug-18,"5,819.32"
7230,Town of Owasso,11-Sep-18,"5,715.38"
7230,Town of Owasso,8-Oct-18,"4,972.70"
7230,Town of Owasso,13-Nov-18,"6,142.00"
7230,Town of Owasso,11-Dec-18,"5,616.19"
7230,Town of Owasso,10-Jan-19,"5,449.91"
7230,Town of Owasso,11-Feb-19,"5,534.87"
7230,Town of Owasso,11-Mar-19,"4,527.18"
7230,Town of Owasso,9-Apr-19,"5,459.70"
7230,Town of Owasso,10-May-19,"4,588.52"
7230,Town of Owasso,11-Jun-19,"6,782.38"
7235,City of Sand Springs,10-Jul-18,"3,247.10"
7235,City of Sand Springs,10-Aug-18,"3,199.14"
7235,City of Sand Springs,11-Sep-18,"3,142.00"
7235,City of Sand Springs,8-Oct-18,"2,733.72"
7235,City of Sand Springs,13-Nov-18,"3,376.53"
7235,City of Sand Springs,11-Dec-18,"3,087.47"
7235,City of Sand Springs,10-Jan-19,"2,996.06"
7235,City of Sand Springs,11-Feb-19,"3,042.76"
7235,City of Sand Springs,11-Mar-19,"2,488.79"
7235,City of Sand Springs,9-Apr-19,"3,001.44"
7235,City of Sand Springs,10-May-19,"2,522.51"
7235,City of Sand Springs,11-Jun-19,"3,728.58"
7240,Town of Skiatook,10-Jul-18,"1,292.38"
7240,Town of Skiatook,10-Aug-18,"1,273.29"
7240,Town of Skiatook,11-Sep-18,"1,250.55"
7240,Town of Skiatook,8-Oct-18,"1,088.05"
7240,Town of Skiatook,13-Nov-18,"1,343.90"
7240,Town of Skiatook,11-Dec-18,"1,228.85"
7240,Town of Skiatook,10-Jan-19,"1,192.46"
7240,Town of Skiatook,11-Feb-19,"1,211.05"
7240,Town of Skiatook,11-Mar-19,990.57
7240,Town of Skiatook,9-Apr-19,"1,194.61"
7240,Town of Skiatook,10-May-19,"1,003.99"
7240,Town of Skiatook,11-Jun-19,"1,484.01"
7245,Town of Sperry,10-Jul-18,212.19
7245,Town of Sperry,10-Aug-18,209.06
7245,Town of Sperry,11-Sep-18,205.32
7245,Town of Sperry,8-Oct-18,178.64
7245,Town of Sperry,13-Nov-18,220.65
7245,Town of Sperry,11-Dec-18,201.76
7245,Town of Sperry,10-Jan-19,195.78
7245,Town of Sperry,11-Feb-19,198.84
7245,Town of Sperry,11-Mar-19,162.64
7245,Town of Sperry,9-Apr-19,196.14
7245,Town of Sperry,10-May-19,164.84
7245,Town of Sperry,11-Jun-19,243.65
7250,City of Tulsa,10-Jul-18,"65,532.45"
7250,City of Tulsa,10-Aug-18,"64,564.44"
7250,City of Tulsa,11-Sep-18,"63,411.29"
7250,City of Tulsa,8-Oct-18,"55,171.41"
7250,City of Tulsa,13-Nov-18,"68,144.60"
7250,City of Tulsa,11-Dec-18,"62,310.79"
7250,City of Tulsa,10-Jan-19,"60,465.89"
7250,City of Tulsa,11-Feb-19,"61,408.52"
7250,City of Tulsa,11-Mar-19,"50,228.38"
7250,City of Tulsa,9-Apr-19,"60,574.51"
7250,City of Tulsa,10-May-19,"50,908.91"
7250,City of Tulsa,11-Jun-19,"75,249.47"
7305,Town of Coweta,10-Jul-18,"1,576.82"
7305,Town of Coweta,10-Aug-18,"1,553.53"
7305,Town of Coweta,11-Sep-18,"1,525.78"
7305,Town of Coweta,8-Oct-18,"1,327.52"
7305,Town of Coweta,13-Nov-18,"1,639.68"
7305,Town of Coweta,11-Dec-18,"1,499.30"
7305,Town of Coweta,10-Jan-19,"1,454.91"
7305,Town of Coweta,11-Feb-19,"1,477.59"
7305,Town of Coweta,11-Mar-19,"1,208.58"
7305,Town of Coweta,9-Apr-19,"1,457.53"
7305,Town of Coweta,10-May-19,"1,224.96"
7305,Town of Coweta,11-Jun-19,"1,810.63"
7306,Town of Fair Oaks,10-Jul-18,15.66
7306,Town of Fair Oaks,10-Aug-18,15.43
7306,Town of Fair Oaks,11-Sep-18,15.15
7306,Town of Fair Oaks,8-Oct-18,13.18
7306,Town of Fair Oaks,13-Nov-18,16.28
7306,Town of Fair Oaks,11-Dec-18,14.89
7306,Town of Fair Oaks,10-Jan-19,14.45
7306,Town of Fair Oaks,11-Feb-19,14.67
7306,Town of Fair Oaks,11-Mar-19,12.00
7306,Town of Fair Oaks,9-Apr-19,14.47
7306,Town of Fair Oaks,10-May-19,12.16
7306,Town of Fair Oaks,11-Jun-19,17.98
7310,Town of Okay,10-Jul-18,109.76
7310,Town of Okay,10-Aug-18,108.14
7310,Town of Okay,11-Sep-18,106.21
7310,Town of Okay,8-Oct-18,92.41
7310,Town of Okay,13-Nov-18,114.14
7310,Town of Okay,11-Dec-18,104.37
7310,Town of Okay,10-Jan-19,101.28
7310,Town of Okay,11-Feb-19,102.86
7310,Town of Okay,11-Mar-19,84.13
7310,Town of Okay,9-Apr-19,101.46
7310,Town of Okay,10-May-19,85.27
7310,Town of Okay,11-Jun-19,126.04
7315,Town of Porter,10-Jul-18,98.84
7315,Town of Porter,10-Aug-18,97.38
7315,Town of Porter,11-Sep-18,95.64
7315,Town of Porter,8-Oct-18,83.21
7315,Town of Porter,13-Nov-18,102.78
7315,Town of Porter,11-Dec-18,93.98
7315,Town of Porter,10-Jan-19,91.20
7315,Town of Porter,11-Feb-19,92.62
7315,Town of Porter,11-Mar-19,75.76
7315,Town of Porter,9-Apr-19,91.36
7315,Town of Porter,10-May-19,76.78
7315,Town of Porter,11-Jun-19,113.49
7320,Town of Red Bird,10-Jul-18,24.14
7320,Town of Red Bird,10-Aug-18,23.78
7320,Town of Red Bird,11-Sep-18,23.36
7320,Town of Red Bird,8-Oct-18,20.32
7320,Town of Red Bird,13-Nov-18,25.10
7320,Town of Red Bird,11-Dec-18,22.95
7320,Town of Red Bird,10-Jan-19,22.27
7320,Town of Red Bird,11-Feb-19,22.62
7320,Town of Red Bird,11-Mar-19,18.50
7320,Town of Red Bird,9-Apr-19,22.31
7320,Town of Red Bird,10-May-19,18.75
7320,Town of Red Bird,11-Jun-19,27.72
7325,Town of Tullahassee,10-Jul-18,17.94
7325,Town of Tullahassee,10-Aug-18,17.68
7325,Town of Tullahassee,11-Sep-18,17.36
7325,Town of Tullahassee,8-Oct-18,15.10
7325,Town of Tullahassee,13-Nov-18,18.66
7325,Town of Tullahassee,11-Dec-18,17.06
7325,Town of Tullahassee,10-Jan-19,16.55
7325,Town of Tullahassee,11-Feb-19,16.81
7325,Town of Tullahassee,11-Mar-19,13.75
7325,Town of Tullahassee,9-Apr-19,16.58
7325,Town of Tullahassee,10-May-19,13.94
7325,Town of Tullahassee,11-Jun-19,20.60
7330,City of Wagoner,10-Jul-18,"1,452.22"
7330,City of Wagoner,10-Aug-18,"1,430.77"
7330,City of Wagoner,11-Sep-18,"1,405.21"
7330,City of Wagoner,8-Oct-18,"1,222.61"
7330,City of Wagoner,13-Nov-18,"1,510.10"
7330,City of Wagoner,11-Dec-18,"1,380.82"
7330,City of Wagoner,10-Jan-19,"1,339.94"
7330,City of Wagoner,11-Feb-19,"1,360.83"
7330,City of Wagoner,11-Mar-19,"1,113.07"
7330,City of Wagoner,9-Apr-19,"1,342.35"
7330,City of Wagoner,10-May-19,"1,128.16"
7330,City of Wagoner,11-Jun-19,"1,667.55"
7405,City of Bartlesville,10-Jul-18,"5,934.94"
7405,City of Bartlesville,10-Aug-18,"5,847.28"
7405,City of Bartlesville,11-Sep-18,"5,742.84"
7405,City of Bartlesville,8-Oct-18,"4,996.60"
7405,City of Bartlesville,13-Nov-18,"6,171.51"
7405,City of Bartlesville,11-Dec-18,"5,643.17"
7405,City of Bartlesville,10-Jan-19,"5,476.09"
7405,City of Bartlesville,11-Feb-19,"5,561.46"
7405,City of Bartlesville,11-Mar-19,"4,548.93"
7405,City of Bartlesville,9-Apr-19,"5,485.93"
7405,City of Bartlesville,10-May-19,"4,610.56"
7405,City of Bartlesville,11-Jun-19,"6,814.97"
7410,Town of Copan,10-Jul-18,121.67
7410,Town of Copan,10-Aug-18,119.87
7410,Town of Copan,11-Sep-18,117.73
7410,Town of Copan,8-Oct-18,102.43
7410,Town of Copan,13-Nov-18,126.52
7410,Town of Copan,11-Dec-18,115.69
7410,Town of Copan,10-Jan-19,112.26
7410,Town of Copan,11-Feb-19,114.01
7410,Town of Copan,11-Mar-19,93.26
7410,Town of Copan,9-Apr-19,112.47
7410,Town of Copan,10-May-19,94.52
7410,Town of Copan,11-Jun-19,139.71
7415,City of Dewey,10-Jul-18,566.27
7415,City of Dewey,10-Aug-18,557.91
7415,City of Dewey,11-Sep-18,547.94
7415,City of Dewey,8-Oct-18,476.74
7415,City of Dewey,13-Nov-18,588.85
7415,City of Dewey,11-Dec-18,538.43
7415,City of Dewey,10-Jan-19,522.49
7415,City of Dewey,11-Feb-19,530.64
7415,City of Dewey,11-Mar-19,434.03
7415,City of Dewey,9-Apr-19,523.43
7415,City of Dewey,10-May-19,439.91
7415,City of Dewey,11-Jun-19,650.24
7420,Town of Ochelata,10-Jul-18,70.13
7420,Town of Ochelata,10-Aug-18,69.10
7420,Town of Ochelata,11-Sep-18,67.86
7420,Town of Ochelata,8-Oct-18,59.04
7420,Town of Ochelata,13-Nov-18,72.93
7420,Town of Ochelata,11-Dec-18,66.68
7420,Town of Ochelata,10-Jan-19,64.71
7420,Town of Ochelata,11-Feb-19,65.72
7420,Town of Ochelata,11-Mar-19,53.75
7420,Town of Ochelata,9-Apr-19,64.83
7420,Town of Ochelata,10-May-19,54.48
7420,Town of Ochelata,11-Jun-19,80.53
7425,Town of Ramona,10-Jul-18,89.54
7425,Town of Ramona,10-Aug-18,88.22
7425,Town of Ramona,11-Sep-18,86.64
7425,Town of Ramona,8-Oct-18,75.38
7425,Town of Ramona,13-Nov-18,93.11
7425,Town of Ramona,11-Dec-18,85.14
7425,Town of Ramona,10-Jan-19,82.62
7425,Town of Ramona,11-Feb-19,83.91
7425,Town of Ramona,11-Mar-19,68.63
7425,Town of Ramona,9-Apr-19,82.77
7425,Town of Ramona,10-May-19,69.56
7425,Town of Ramona,11-Jun-19,102.82
7430,Town of Vera,10-Jul-18,40.61
7430,Town of Vera,10-Aug-18,40.01
7430,Town of Vera,11-Sep-18,39.30
7430,Town of Vera,8-Oct-18,34.19
7430,Town of Vera,13-Nov-18,42.23
7430,Town of Vera,11-Dec-18,38.61
7430,Town of Vera,10-Jan-19,37.47
7430,Town of Vera,11-Feb-19,38.06
7430,Town of Vera,11-Mar-19,31.13
7430,Town of Vera,9-Apr-19,37.54
7430,Town of Vera,10-May-19,31.55
7430,Town of Vera,11-Jun-19,46.63
7505,Town of Bessie,10-Jul-18,28.54
7505,Town of Bessie,10-Aug-18,28.12
7505,Town of Bessie,11-Sep-18,27.62
7505,Town of Bessie,8-Oct-18,24.03
7505,Town of Bessie,13-Nov-18,29.68
7505,Town of Bessie,11-Dec-18,27.14
7505,Town of Bessie,10-Jan-19,26.34
7505,Town of Bessie,11-Feb-19,26.75
7505,Town of Bessie,11-Mar-19,21.88
7505,Town of Bessie,9-Apr-19,26.38
7505,Town of Bessie,10-May-19,22.17
7505,Town of Bessie,11-Jun-19,32.77
7510,Town of Burns Flat,10-Jul-18,316.25
7510,Town of Burns Flat,10-Aug-18,311.57
7510,Town of Burns Flat,11-Sep-18,306.01
7510,Town of Burns Flat,8-Oct-18,266.25
7510,Town of Burns Flat,13-Nov-18,328.85
7510,Town of Burns Flat,11-Dec-18,300.70
7510,Town of Burns Flat,10-Jan-19,291.80
7510,Town of Burns Flat,11-Feb-19,296.34
7510,Town of Burns Flat,11-Mar-19,242.39
7510,Town of Burns Flat,9-Apr-19,292.32
7510,Town of Burns Flat,10-May-19,245.68
7510,Town of Burns Flat,11-Jun-19,363.14
7515,Town of Canute,10-Jul-18,85.46
7515,Town of Canute,10-Aug-18,84.20
7515,Town of Canute,11-Sep-18,82.70
7515,Town of Canute,8-Oct-18,71.95
7515,Town of Canute,13-Nov-18,88.87
7515,Town of Canute,11-Dec-18,81.26
7515,Town of Canute,10-Jan-19,78.86
7515,Town of Canute,11-Feb-19,80.08
7515,Town of Canute,11-Mar-19,65.50
7515,Town of Canute,9-Apr-19,79.00
7515,Town of Canute,10-May-19,66.39
7515,Town of Canute,11-Jun-19,98.14
7517,Town of Colony,10-Jul-18,21.37
7517,Town of Colony,10-Aug-18,21.05
7517,Town of Colony,11-Sep-18,20.67
7517,Town of Colony,8-Oct-18,17.99
7517,Town of Colony,13-Nov-18,22.22
7517,Town of Colony,11-Dec-18,20.32
7517,Town of Colony,10-Jan-19,19.71
7517,Town of Colony,11-Feb-19,20.02
7517,Town of Colony,11-Mar-19,16.38
7517,Town of Colony,9-Apr-19,19.75
7517,Town of Colony,10-May-19,16.60
7517,Town of Colony,11-Jun-19,24.53
7520,City of New Cordell,10-Jul-18,452.76
7520,City of New Cordell,10-Aug-18,446.07
7520,City of New Cordell,11-Sep-18,438.10
7520,City of New Cordell,8-Oct-18,381.17
7520,City of New Cordell,13-Nov-18,470.80
7520,City of New Cordell,11-Dec-18,430.50
7520,City of New Cordell,10-Jan-19,417.75
7520,City of New Cordell,11-Feb-19,424.27
7520,City of New Cordell,11-Mar-19,347.02
7520,City of New Cordell,9-Apr-19,418.50
7520,City of New Cordell,10-May-19,351.73
7520,City of New Cordell,11-Jun-19,519.89
7525,Town of Corn,10-Jul-18,78.45
7525,Town of Corn,10-Aug-18,77.29
7525,Town of Corn,11-Sep-18,75.91
7525,Town of Corn,8-Oct-18,66.05
7525,Town of Corn,13-Nov-18,81.58
7525,Town of Corn,11-Dec-18,74.59
7525,Town of Corn,10-Jan-19,72.38
7525,Town of Corn,11-Feb-19,73.51
7525,Town of Corn,11-Mar-19,60.13
7525,Town of Corn,9-Apr-19,72.51
7525,Town of Corn,10-May-19,60.94
7525,Town of Corn,11-Jun-19,90.08
7530,Town of Dill City,10-Jul-18,88.07
7530,Town of Dill City,10-Aug-18,86.77
7530,Town of Dill City,11-Sep-18,85.22
7530,Town of Dill City,8-Oct-18,74.15
7530,Town of Dill City,13-Nov-18,91.58
7530,Town of Dill City,11-Dec-18,83.74
7530,Town of Dill City,10-Jan-19,81.26
7530,Town of Dill City,11-Feb-19,82.53
7530,Town of Dill City,11-Mar-19,67.50
7530,Town of Dill City,9-Apr-19,81.41
7530,Town of Dill City,10-May-19,68.42
7530,Town of Dill City,11-Jun-19,101.13
7535,City of Foss,10-Jul-18,24.14
7535,City of Foss,10-Aug-18,23.78
7535,City of Foss,11-Sep-18,23.36
7535,City of Foss,8-Oct-18,20.32
7535,City of Foss,13-Nov-18,25.10
7535,City of Foss,11-Dec-18,22.95
7535,City of Foss,10-Jan-19,22.27
7535,City of Foss,11-Feb-19,22.62
7535,City of Foss,11-Mar-19,18.50
7535,City of Foss,9-Apr-19,22.31
7535,City of Foss,10-May-19,18.75
7535,City of Foss,11-Jun-19,27.72
7540,Town of Rocky,10-Jul-18,25.28
7540,Town of Rocky,10-Aug-18,24.91
7540,Town of Rocky,11-Sep-18,24.46
7540,Town of Rocky,8-Oct-18,21.28
7540,Town of Rocky,13-Nov-18,26.29
7540,Town of Rocky,11-Dec-18,24.04
7540,Town of Rocky,10-Jan-19,23.33
7540,Town of Rocky,11-Feb-19,23.69
7540,Town of Rocky,11-Mar-19,19.38
